Train Loss,Valid Loss,Train precision,Valid precision,Train accuracy,Valid accuracy,Train f1_score,Valid f1_score,Train recall,Valid recall
0.015580812288259048,0.004591986099436374,0.9811031664964249,0.25,0.980107849011384,0.9904270986745214,0.9585828343313373,0.13333333333333333,0.9370731707317074,0.09090909090909091
0.0003509270016049856,0.003967889056252816,0.995609756097561,0.25,0.9978430197723187,0.9904270986745214,0.995609756097561,0.13333333333333333,0.995609756097561,0.09090909090909091
0.00029916116441840146,0.0031605228568757824,0.9985322896281801,0.3333333333333333,0.9985620131815458,0.9911634756995582,0.9970688812896922,0.14285714285714285,0.995609756097561,0.09090909090909091
0.0003792811411904503,0.003850063574110116,0.9960918417195896,0.5,0.9977231875374476,0.991899852724595,0.9953624603368318,0.15384615384615385,0.9946341463414634,0.09090909090909091
0.00020763999546698849,0.003330202704632932,0.9980459208597948,0.4,0.998681845416417,0.9911634756995582,0.9973151086160605,0.25,0.9965853658536585,0.18181818181818182
0.00017027383335597437,0.004826456709303351,0.9980487804878049,0.5,0.9990413421210306,0.991899852724595,0.9980487804878049,0.15384615384615385,0.9980487804878049,0.09090909090909091
6.758431693272363e-05,0.004737807040157888,0.9990253411306043,0.5,0.9997603355302577,0.991899852724595,0.999512432959532,0.15384615384615385,1.0,0.09090909090909091
0.00010692201412774179,0.003715130248708724,0.9990248659190639,0.25,0.9996405032953865,0.9904270986745214,0.9992684711046086,0.13333333333333333,0.9995121951219512,0.09090909090909091
0.00011450726512015515,0.003658034075917803,0.9980497318381277,0.3,0.9991611743559017,0.9889543446244478,0.9982930992440868,0.2857142857142857,0.9985365853658537,0.2727272727272727
0.00013172276031577537,0.004022048344817294,0.997078870496592,0.3333333333333333,0.9990413421210306,0.9911634756995582,0.9980506822612085,0.14285714285714285,0.9990243902439024,0.09090909090909091
9.192148019101536e-05,0.0036741056922093324,0.9985372988785958,0.3333333333333333,0.9994008388256441,0.9904270986745214,0.9987807851743478,0.23529411764705882,0.9990243902439024,0.18181818181818182
7.687265860412426e-05,0.0034376323124186707,0.9995121951219512,0.42857142857142855,0.9997603355302577,0.9911634756995582,0.9995121951219512,0.3333333333333333,0.9995121951219512,0.2727272727272727
5.698575946741321e-05,0.0038324818823597838,0.9990248659190639,0.42857142857142855,0.9996405032953865,0.9911634756995582,0.9992684711046086,0.3333333333333333,0.9995121951219512,0.2727272727272727
3.628214588458552e-05,0.003738332712833889,1.0,0.42857142857142855,0.9998801677651288,0.9911634756995582,0.9997560380580629,0.3333333333333333,0.9995121951219512,0.2727272727272727
3.2094713041723195e-05,0.003926888794834914,1.0,0.3333333333333333,1.0,0.9911634756995582,1.0,0.14285714285714285,1.0,0.09090909090909091
2.748645097637859e-05,0.004584059395457779,0.999512432959532,0.5,0.9998801677651288,0.991899852724595,0.9997561570348695,0.15384615384615385,1.0,0.09090909090909091
0.00019810651685536054,0.004633881242006482,0.9946627850557982,0.5,0.998681845416417,0.991899852724595,0.997324252006811,0.15384615384615385,1.0,0.09090909090909091
2.5216308918968575e-05,0.004459165960443309,1.0,0.25,1.0,0.9904270986745214,1.0,0.13333333333333333,1.0,0.09090909090909091
2.341126606966974e-05,0.0036226436816381175,1.0,0.5,1.0,0.991899852724595,1.0,0.26666666666666666,1.0,0.18181818181818182
1.4183233999499239e-05,0.003941795239669919,1.0,0.5,1.0,0.991899852724595,1.0,0.15384615384615385,1.0,0.09090909090909091
4.989331651092207e-05,0.004038679300103953,0.9985380116959064,0.5,0.9995206710605152,0.991899852724595,0.9990248659190639,0.15384615384615385,0.9995121951219512,0.09090909090909091
3.870340995669289e-05,0.003650207784425828,0.999512432959532,0.3333333333333333,0.9998801677651288,0.9911634756995582,0.9997561570348695,0.14285714285714285,1.0,0.09090909090909091
1.145454882149513e-05,0.004192099028259771,1.0,0.3333333333333333,1.0,0.9911634756995582,1.0,0.14285714285714285,1.0,0.09090909090909091
2.2808256620147938e-05,0.004182015767716871,0.999512432959532,0.5,0.9998801677651288,0.991899852724595,0.9997561570348695,0.15384615384615385,1.0,0.09090909090909091
